"date","state","y"
2006-11-01,"Georgia",12749
2006-12-01,"Georgia",16992
2007-01-01,"Georgia",21312
2007-02-01,"Georgia",20687
2007-03-01,"Georgia",9756
2007-04-01,"Georgia",8309
2007-05-01,"Georgia",4380
2007-06-01,"Georgia",3648
2007-07-01,"Georgia",3575
2007-08-01,"Georgia",3391
2007-09-01,"Georgia",3549
2007-10-01,"Georgia",4904
2007-11-01,"Georgia",12399
2007-12-01,"Georgia",15984
2008-01-01,"Georgia",24915
2008-02-01,"Georgia",17444
2008-03-01,"Georgia",12739
2008-04-01,"Georgia",6959
2008-05-01,"Georgia",4321
2008-06-01,"Georgia",3435
2008-07-01,"Georgia",3392
2008-08-01,"Georgia",3431
2008-09-01,"Georgia",3477
2008-10-01,"Georgia",6819
2008-11-01,"Georgia",14429
2008-12-01,"Georgia",18014
2009-01-01,"Georgia",22854
2009-02-01,"Georgia",18100
2009-03-01,"Georgia",12625
2009-04-01,"Georgia",7406
2009-05-01,"Georgia",4299
2009-06-01,"Georgia",3339
2009-07-01,"Georgia",3330
2009-08-01,"Georgia",3459
2009-09-01,"Georgia",3493
2009-10-01,"Georgia",6345
2009-11-01,"Georgia",10781
2009-12-01,"Georgia",22557
2010-01-01,"Georgia",29535
2010-02-01,"Georgia",24967
2010-03-01,"Georgia",16304
2010-04-01,"Georgia",5575
2010-05-01,"Georgia",4039
2010-06-01,"Georgia",3316
2010-07-01,"Georgia",3221
2010-08-01,"Georgia",3272
2010-09-01,"Georgia",3383
2010-10-01,"Georgia",4947
2010-11-01,"Georgia",11283
2010-12-01,"Georgia",28830
2011-01-01,"Georgia",28427
2011-02-01,"Georgia",16766
2011-03-01,"Georgia",11366
2011-04-01,"Georgia",5386
2011-05-01,"Georgia",4387
2011-06-01,"Georgia",3367
2011-07-01,"Georgia",3241
2011-08-01,"Georgia",3297
2011-09-01,"Georgia",3556
2011-10-01,"Georgia",6564
2011-11-01,"Georgia",11102
2011-12-01,"Georgia",15878
2012-01-01,"Georgia",18749
2012-02-01,"Georgia",14381
2012-03-01,"Georgia",7144
2012-04-01,"Georgia",5164
2012-05-01,"Georgia",3808
2012-06-01,"Georgia",3373
2012-07-01,"Georgia",3159
2012-08-01,"Georgia",3398
2012-09-01,"Georgia",3460
2012-10-01,"Georgia",5851
2012-11-01,"Georgia",12989
2012-12-01,"Georgia",16188
2013-01-01,"Georgia",18331
2013-02-01,"Georgia",19031
2013-03-01,"Georgia",17837
2013-04-01,"Georgia",7153
2013-05-01,"Georgia",5173
2013-06-01,"Georgia",3605
2013-07-01,"Georgia",3534
2013-08-01,"Georgia",3566
2013-09-01,"Georgia",3576
2013-10-01,"Georgia",5585
2013-11-01,"Georgia",14538
2013-12-01,"Georgia",19700
2014-01-01,"Georgia",32809
2014-02-01,"Georgia",19418
2014-03-01,"Georgia",15232
2014-04-01,"Georgia",7145
2014-05-01,"Georgia",4458
2014-06-01,"Georgia",3617
2014-07-01,"Georgia",3537
2014-08-01,"Georgia",3540
2014-09-01,"Georgia",3577
2014-10-01,"Georgia",5533
2014-11-01,"Georgia",17292
2014-12-01,"Georgia",18324
2015-01-01,"Georgia",26214
2015-02-01,"Georgia",26723
2015-03-01,"Georgia",12196
2015-04-01,"Georgia",5538
2015-05-01,"Georgia",4354
2015-06-01,"Georgia",3679
2015-07-01,"Georgia",3663
2015-08-01,"Georgia",3751
2015-09-01,"Georgia",3800
2015-10-01,"Georgia",5883
2015-11-01,"Georgia",10265
2015-12-01,"Georgia",11963
2016-01-01,"Georgia",26056
2016-02-01,"Georgia",19769
2016-03-01,"Georgia",9579
2016-04-01,"Georgia",6476
2016-05-01,"Georgia",4642
2016-06-01,"Georgia",3772
2016-07-01,"Georgia",3641
2016-08-01,"Georgia",3830
2016-09-01,"Georgia",3795
2016-10-01,"Georgia",4812
2016-11-01,"Georgia",10125
2016-12-01,"Georgia",19426
2017-01-01,"Georgia",18076
2017-02-01,"Georgia",12391
2017-03-01,"Georgia",12823
2017-04-01,"Georgia",5704
2017-05-01,"Georgia",4933
2017-06-01,"Georgia",4103
2017-07-01,"Georgia",3936
2017-08-01,"Georgia",4044
2017-09-01,"Georgia",4100
2017-10-01,"Georgia",6715
2017-11-01,"Georgia",12100
2017-12-01,"Georgia",22326
2018-01-01,"Georgia",30720
2018-02-01,"Georgia",12259
2018-03-01,"Georgia",15721
2018-04-01,"Georgia",8844
2018-05-01,"Georgia",4736
2018-06-01,"Georgia",3981
2018-07-01,"Georgia",3928
2018-08-01,"Georgia",4105
2018-09-01,"Georgia",3894
2018-10-01,"Georgia",6319
2018-11-01,"Georgia",17176
2018-12-01,"Georgia",21401
2019-01-01,"Georgia",24577
2019-02-01,"Georgia",15173
2019-03-01,"Georgia",14618
2019-04-01,"Georgia",6864
2019-05-01,"Georgia",4607
2019-06-01,"Georgia",4112
2019-07-01,"Georgia",6701
2019-08-01,"Georgia",3952
2019-09-01,"Georgia",3811
2019-10-01,"Georgia",5453
2019-11-01,"Georgia",14859
2019-12-01,"Georgia",18521
2020-01-01,"Georgia",21093
2020-02-01,"Georgia",19285
2020-03-01,"Georgia",10679
2020-04-01,"Georgia",7420
2020-05-01,"Georgia",5775
2020-06-01,"Georgia",4296
2020-07-01,"Georgia",3949
2020-08-01,"Georgia",4023
2020-09-01,"Georgia",4335
2020-10-01,"Georgia",5501
2020-11-01,"Georgia",10773
2020-12-01,"Georgia",22744
2021-01-01,"Georgia",24862
2021-02-01,"Georgia",20953
1989-01-01,"Hawaii",51
1989-02-01,"Hawaii",52
1989-03-01,"Hawaii",50
1989-04-01,"Hawaii",50
1989-05-01,"Hawaii",47
1989-06-01,"Hawaii",49
1989-07-01,"Hawaii",46
1989-08-01,"Hawaii",42
1989-09-01,"Hawaii",45
1989-10-01,"Hawaii",43
1989-11-01,"Hawaii",46
1989-12-01,"Hawaii",46
1990-01-01,"Hawaii",49
1990-02-01,"Hawaii",52
1990-03-01,"Hawaii",55
1990-04-01,"Hawaii",50
1990-05-01,"Hawaii",45
1990-06-01,"Hawaii",49
1990-07-01,"Hawaii",48
1990-08-01,"Hawaii",39
1990-09-01,"Hawaii",44
1990-10-01,"Hawaii",42
1990-11-01,"Hawaii",45
1990-12-01,"Hawaii",48
1991-01-01,"Hawaii",50
1991-02-01,"Hawaii",50
1991-03-01,"Hawaii",49
1991-04-01,"Hawaii",51
1991-05-01,"Hawaii",46
1991-06-01,"Hawaii",45
1991-07-01,"Hawaii",40
1991-08-01,"Hawaii",39
1991-09-01,"Hawaii",44
1991-10-01,"Hawaii",42
1991-11-01,"Hawaii",44
1991-12-01,"Hawaii",46
1992-01-01,"Hawaii",51
1992-02-01,"Hawaii",50
1992-03-01,"Hawaii",48
1992-04-01,"Hawaii",46
1992-05-01,"Hawaii",47
1992-06-01,"Hawaii",46
1992-07-01,"Hawaii",45
1992-08-01,"Hawaii",42
1992-09-01,"Hawaii",43
1992-10-01,"Hawaii",42
1992-11-01,"Hawaii",42
1992-12-01,"Hawaii",50
1993-01-01,"Hawaii",51
1993-02-01,"Hawaii",51
1993-03-01,"Hawaii",52
1993-04-01,"Hawaii",48
1993-05-01,"Hawaii",44
1993-06-01,"Hawaii",47
1993-07-01,"Hawaii",46
1993-08-01,"Hawaii",41
1993-09-01,"Hawaii",42
1993-10-01,"Hawaii",42
1993-11-01,"Hawaii",46
1993-12-01,"Hawaii",47
1994-01-01,"Hawaii",53
1994-02-01,"Hawaii",53
1994-03-01,"Hawaii",52
1994-04-01,"Hawaii",51
1994-05-01,"Hawaii",48
1994-06-01,"Hawaii",49
1994-07-01,"Hawaii",46
1994-08-01,"Hawaii",42
1994-09-01,"Hawaii",45
1994-10-01,"Hawaii",43
1994-11-01,"Hawaii",47
1994-12-01,"Hawaii",50
1995-01-01,"Hawaii",53
1995-02-01,"Hawaii",52
1995-03-01,"Hawaii",52
1995-04-01,"Hawaii",50
1995-05-01,"Hawaii",49
1995-06-01,"Hawaii",50
1995-07-01,"Hawaii",47
1995-08-01,"Hawaii",43
1995-09-01,"Hawaii",45
1995-10-01,"Hawaii",44
1995-11-01,"Hawaii",43
1995-12-01,"Hawaii",45
1996-01-01,"Hawaii",49
1996-02-01,"Hawaii",51
1996-03-01,"Hawaii",53
1996-04-01,"Hawaii",49
1996-05-01,"Hawaii",44
1996-06-01,"Hawaii",45
1996-07-01,"Hawaii",42
1996-08-01,"Hawaii",40
1996-09-01,"Hawaii",41
1996-10-01,"Hawaii",39
1996-11-01,"Hawaii",41
1996-12-01,"Hawaii",44
1997-01-01,"Hawaii",51
1997-02-01,"Hawaii",49
1997-03-01,"Hawaii",46
1997-04-01,"Hawaii",41
1997-05-01,"Hawaii",42
1997-06-01,"Hawaii",41
1997-07-01,"Hawaii",43
1997-08-01,"Hawaii",41
1997-09-01,"Hawaii",40
1997-10-01,"Hawaii",39
1997-11-01,"Hawaii",42
1997-12-01,"Hawaii",45
1998-01-01,"Hawaii",53
1998-02-01,"Hawaii",52
1998-03-01,"Hawaii",45
1998-04-01,"Hawaii",49
1998-05-01,"Hawaii",41
1998-06-01,"Hawaii",47
1998-07-01,"Hawaii",45
1998-08-01,"Hawaii",40
1998-09-01,"Hawaii",41
1998-10-01,"Hawaii",39
1998-11-01,"Hawaii",40
1998-12-01,"Hawaii",44
1999-01-01,"Hawaii",49
1999-02-01,"Hawaii",48
1999-03-01,"Hawaii",44
1999-04-01,"Hawaii",46
1999-05-01,"Hawaii",44
1999-06-01,"Hawaii",43
1999-07-01,"Hawaii",45
1999-08-01,"Hawaii",41
1999-09-01,"Hawaii",41
1999-10-01,"Hawaii",44
1999-11-01,"Hawaii",36
1999-12-01,"Hawaii",42
2000-01-01,"Hawaii",48
2000-02-01,"Hawaii",49
2000-03-01,"Hawaii",48
2000-04-01,"Hawaii",46
2000-05-01,"Hawaii",47
2000-06-01,"Hawaii",45
2000-07-01,"Hawaii",44
2000-08-01,"Hawaii",39
2000-09-01,"Hawaii",41
2000-10-01,"Hawaii",41
2000-11-01,"Hawaii",42
2000-12-01,"Hawaii",44
2001-01-01,"Hawaii",48
2001-02-01,"Hawaii",43
2001-03-01,"Hawaii",49
2001-04-01,"Hawaii",47
2001-05-01,"Hawaii",46
2001-06-01,"Hawaii",47
2001-07-01,"Hawaii",44
2001-08-01,"Hawaii",41
2001-09-01,"Hawaii",43
2001-10-01,"Hawaii",40
2001-11-01,"Hawaii",43
2001-12-01,"Hawaii",47
2002-01-01,"Hawaii",49
2002-02-01,"Hawaii",48
2002-03-01,"Hawaii",48
2002-04-01,"Hawaii",49
2002-05-01,"Hawaii",44
2002-06-01,"Hawaii",41
2002-07-01,"Hawaii",45
2002-08-01,"Hawaii",42
2002-09-01,"Hawaii",44
2002-10-01,"Hawaii",36
2002-11-01,"Hawaii",46
2002-12-01,"Hawaii",48
2003-01-01,"Hawaii",51
2003-02-01,"Hawaii",50
2003-03-01,"Hawaii",48
2003-04-01,"Hawaii",46
2003-05-01,"Hawaii",48
2003-06-01,"Hawaii",40
2003-07-01,"Hawaii",42
2003-08-01,"Hawaii",44
2003-09-01,"Hawaii",42
2003-10-01,"Hawaii",39
2003-11-01,"Hawaii",41
2003-12-01,"Hawaii",46
2004-01-01,"Hawaii",48
2004-02-01,"Hawaii",46
2004-03-01,"Hawaii",47
2004-04-01,"Hawaii",48
2004-05-01,"Hawaii",44
2004-06-01,"Hawaii",42
2004-07-01,"Hawaii",44
2004-08-01,"Hawaii",40
2004-09-01,"Hawaii",39
2004-10-01,"Hawaii",40
2004-11-01,"Hawaii",41
2004-12-01,"Hawaii",45
2005-01-01,"Hawaii",50
2005-02-01,"Hawaii",44
2005-03-01,"Hawaii",46
2005-04-01,"Hawaii",49
2005-05-01,"Hawaii",47
2005-06-01,"Hawaii",42
2005-07-01,"Hawaii",36
2005-08-01,"Hawaii",40
2005-09-01,"Hawaii",40
2005-10-01,"Hawaii",35
2005-11-01,"Hawaii",42
2005-12-01,"Hawaii",44
2006-01-01,"Hawaii",49
2006-02-01,"Hawaii",43
2006-03-01,"Hawaii",47
2006-04-01,"Hawaii",47
2006-05-01,"Hawaii",47
2006-06-01,"Hawaii",44
2006-07-01,"Hawaii",42
2006-08-01,"Hawaii",39
2006-09-01,"Hawaii",39
2006-10-01,"Hawaii",39
2006-11-01,"Hawaii",40
2006-12-01,"Hawaii",43
2007-01-01,"Hawaii",49
2007-02-01,"Hawaii",45
2007-03-01,"Hawaii",42
2007-04-01,"Hawaii",45
2007-05-01,"Hawaii",41
2007-06-01,"Hawaii",43
2007-07-01,"Hawaii",41
2007-08-01,"Hawaii",38
2007-09-01,"Hawaii",39
2007-10-01,"Hawaii",39
2007-11-01,"Hawaii",43
2007-12-01,"Hawaii",45
2008-01-01,"Hawaii",47
2008-02-01,"Hawaii",46
2008-03-01,"Hawaii",44
2008-04-01,"Hawaii",44
2008-05-01,"Hawaii",42
2008-06-01,"Hawaii",41
2008-07-01,"Hawaii",41
2008-08-01,"Hawaii",37
2008-09-01,"Hawaii",37
2008-10-01,"Hawaii",38
2008-11-01,"Hawaii",40
2008-12-01,"Hawaii",43
2009-01-01,"Hawaii",49
2009-02-01,"Hawaii",44
2009-03-01,"Hawaii",46
2009-04-01,"Hawaii",47
2009-05-01,"Hawaii",43
2009-06-01,"Hawaii",43
2009-07-01,"Hawaii",41
2009-08-01,"Hawaii",38
2009-09-01,"Hawaii",39
2009-10-01,"Hawaii",37
2009-11-01,"Hawaii",37
2009-12-01,"Hawaii",44
2010-01-01,"Hawaii",52
2010-02-01,"Hawaii",43
2010-03-01,"Hawaii",44
2010-04-01,"Hawaii",50
2010-05-01,"Hawaii",42
2010-06-01,"Hawaii",42
2010-07-01,"Hawaii",43
2010-08-01,"Hawaii",41
2010-09-01,"Hawaii",35
2010-10-01,"Hawaii",37
2010-11-01,"Hawaii",37
2010-12-01,"Hawaii",42
2011-01-01,"Hawaii",47
2011-02-01,"Hawaii",41
2011-03-01,"Hawaii",40
2011-04-01,"Hawaii",44
2011-05-01,"Hawaii",41
2011-06-01,"Hawaii",41
2011-07-01,"Hawaii",40
2011-08-01,"Hawaii",35
2011-09-01,"Hawaii",42
2011-10-01,"Hawaii",36
2011-11-01,"Hawaii",36
2011-12-01,"Hawaii",42
2012-01-01,"Hawaii",48
2012-02-01,"Hawaii",41
2012-03-01,"Hawaii",45
2012-04-01,"Hawaii",46
2012-05-01,"Hawaii",41
2012-06-01,"Hawaii",42
2012-07-01,"Hawaii",38
2012-08-01,"Hawaii",37
2012-09-01,"Hawaii",35
2012-10-01,"Hawaii",34
2012-11-01,"Hawaii",36
2012-12-01,"Hawaii",37
2013-01-01,"Hawaii",52
2013-02-01,"Hawaii",50
2013-03-01,"Hawaii",48
2013-04-01,"Hawaii",49
2013-05-01,"Hawaii",50
2013-06-01,"Hawaii",50
2013-07-01,"Hawaii",47
2013-08-01,"Hawaii",47
2013-09-01,"Hawaii",47
2013-10-01,"Hawaii",44
2013-11-01,"Hawaii",48
2013-12-01,"Hawaii",49
2014-01-01,"Hawaii",57
2014-02-01,"Hawaii",53
2014-03-01,"Hawaii",50
2014-04-01,"Hawaii",53
2014-05-01,"Hawaii",49
2014-06-01,"Hawaii",48
2014-07-01,"Hawaii",48
2014-08-01,"Hawaii",44
2014-09-01,"Hawaii",43
2014-10-01,"Hawaii",43
2014-11-01,"Hawaii",44
2014-12-01,"Hawaii",50
2015-01-01,"Hawaii",60
2015-02-01,"Hawaii",52
2015-03-01,"Hawaii",51
2015-04-01,"Hawaii",54
2015-05-01,"Hawaii",46
2015-06-01,"Hawaii",46
2015-07-01,"Hawaii",45
2015-08-01,"Hawaii",43
2015-09-01,"Hawaii",41
2015-10-01,"Hawaii",44
2015-11-01,"Hawaii",44
2015-12-01,"Hawaii",47
2016-01-01,"Hawaii",52
2016-02-01,"Hawaii",47
2016-03-01,"Hawaii",49
2016-04-01,"Hawaii",51
2016-05-01,"Hawaii",44
2016-06-01,"Hawaii",45
2016-07-01,"Hawaii",45
2016-08-01,"Hawaii",45
2016-09-01,"Hawaii",49
2016-10-01,"Hawaii",45
2016-11-01,"Hawaii",47
2016-12-01,"Hawaii",52
2017-01-01,"Hawaii",58
2017-02-01,"Hawaii",52
2017-03-01,"Hawaii",52
2017-04-01,"Hawaii",49
2017-05-01,"Hawaii",44
2017-06-01,"Hawaii",49
2017-07-01,"Hawaii",43
2017-08-01,"Hawaii",42
2017-09-01,"Hawaii",44
2017-10-01,"Hawaii",43
2017-11-01,"Hawaii",47
2017-12-01,"Hawaii",50
2018-01-01,"Hawaii",58
2018-02-01,"Hawaii",51
2018-03-01,"Hawaii",52
2018-04-01,"Hawaii",52
2018-05-01,"Hawaii",49
2018-06-01,"Hawaii",50
2018-07-01,"Hawaii",46
2018-08-01,"Hawaii",47
2018-09-01,"Hawaii",45
2018-10-01,"Hawaii",44
2018-11-01,"Hawaii",47
2018-12-01,"Hawaii",49
2019-01-01,"Hawaii",58
2019-02-01,"Hawaii",51
2019-03-01,"Hawaii",55
2019-04-01,"Hawaii",51
2019-05-01,"Hawaii",51
2019-06-01,"Hawaii",44
2019-07-01,"Hawaii",47
2019-08-01,"Hawaii",44
2019-09-01,"Hawaii",43
2019-10-01,"Hawaii",45
2019-11-01,"Hawaii",42
2019-12-01,"Hawaii",46
2020-01-01,"Hawaii",54
2020-02-01,"Hawaii",49
2020-03-01,"Hawaii",51
2020-04-01,"Hawaii",57
2020-05-01,"Hawaii",50
2020-06-01,"Hawaii",50
2020-07-01,"Hawaii",51
2020-08-01,"Hawaii",50
2020-09-01,"Hawaii",46
2020-10-01,"Hawaii",48
2020-11-01,"Hawaii",45
2020-12-01,"Hawaii",53
2021-01-01,"Hawaii",57
2021-02-01,"Hawaii",52
1989-01-01,"Idaho",1619
1989-02-01,"Idaho",1672
1989-03-01,"Idaho",1206
1989-04-01,"Idaho",747
1989-05-01,"Idaho",368
1989-06-01,"Idaho",306
1989-07-01,"Idaho",160
1989-08-01,"Idaho",146
1989-09-01,"Idaho",221
1989-10-01,"Idaho",329
1989-11-01,"Idaho",768
1989-12-01,"Idaho",1241
1990-01-01,"Idaho",1445
1990-02-01,"Idaho",1419
1990-03-01,"Idaho",1078
1990-04-01,"Idaho",630
1990-05-01,"Idaho",475
1990-06-01,"Idaho",360
1990-07-01,"Idaho",173
1990-08-01,"Idaho",160
1990-09-01,"Idaho",186
1990-10-01,"Idaho",349
1990-11-01,"Idaho",896
1990-12-01,"Idaho",1397
1991-01-01,"Idaho",2145
1991-02-01,"Idaho",1469
1991-03-01,"Idaho",1059
1991-04-01,"Idaho",909
1991-05-01,"Idaho",696
1991-06-01,"Idaho",393
1991-07-01,"Idaho",194
1991-08-01,"Idaho",179
1991-09-01,"Idaho",217
1991-10-01,"Idaho",314
1991-11-01,"Idaho",1088
1991-12-01,"Idaho",1559
1992-01-01,"Idaho",1843
1992-02-01,"Idaho",1361
1992-03-01,"Idaho",944
1992-04-01,"Idaho",730
1992-05-01,"Idaho",445
1992-06-01,"Idaho",247
1992-07-01,"Idaho",233
1992-08-01,"Idaho",183
1992-09-01,"Idaho",274
1992-10-01,"Idaho",428
1992-11-01,"Idaho",1024
1992-12-01,"Idaho",1946
1993-01-01,"Idaho",2265
1993-02-01,"Idaho",1959
1993-03-01,"Idaho",1705
1993-04-01,"Idaho",1044
1993-05-01,"Idaho",692
1993-06-01,"Idaho",334
1993-07-01,"Idaho",302
1993-08-01,"Idaho",251
1993-09-01,"Idaho",310
1993-10-01,"Idaho",481
1993-11-01,"Idaho",1159
1993-12-01,"Idaho",2057
1994-01-01,"Idaho",1929
1994-02-01,"Idaho",1926
1994-03-01,"Idaho",1432
1994-04-01,"Idaho",1001
1994-05-01,"Idaho",568
1994-06-01,"Idaho",367
1994-07-01,"Idaho",298
1994-08-01,"Idaho",212
1994-09-01,"Idaho",273
1994-10-01,"Idaho",584
1994-11-01,"Idaho",1456
1994-12-01,"Idaho",2240
1995-01-01,"Idaho",2375
1995-02-01,"Idaho",1760
1995-03-01,"Idaho",1503
1995-04-01,"Idaho",1274
1995-05-01,"Idaho",915
1995-06-01,"Idaho",539
1995-07-01,"Idaho",338
1995-08-01,"Idaho",254
1995-09-01,"Idaho",304
1995-10-01,"Idaho",628
1995-11-01,"Idaho",1364
1995-12-01,"Idaho",1748
1996-01-01,"Idaho",2369
1996-02-01,"Idaho",2510
1996-03-01,"Idaho",1847
1996-04-01,"Idaho",1315
1996-05-01,"Idaho",976
1996-06-01,"Idaho",542
1996-07-01,"Idaho",300
1996-08-01,"Idaho",277
1996-09-01,"Idaho",364
1996-10-01,"Idaho",646
1996-11-01,"Idaho",1570
1996-12-01,"Idaho",2224
1997-01-01,"Idaho",2562
1997-02-01,"Idaho",2540
1997-03-01,"Idaho",1907
1997-04-01,"Idaho",1463
1997-05-01,"Idaho",938
1997-06-01,"Idaho",433
1997-07-01,"Idaho",345
1997-08-01,"Idaho",294
1997-09-01,"Idaho",320
1997-10-01,"Idaho",638
1997-11-01,"Idaho",1427
1997-12-01,"Idaho",2371
1998-01-01,"Idaho",2980
1998-02-01,"Idaho",2236
1998-03-01,"Idaho",2035
1998-04-01,"Idaho",1563
1998-05-01,"Idaho",906
1998-06-01,"Idaho",667
1998-07-01,"Idaho",403
1998-08-01,"Idaho",292
1998-09-01,"Idaho",316
1998-10-01,"Idaho",657
1998-11-01,"Idaho",1510
1998-12-01,"Idaho",2438
1999-01-01,"Idaho",3097
1999-02-01,"Idaho",2640
1999-03-01,"Idaho",2263
1999-04-01,"Idaho",1879
1999-05-01,"Idaho",1247
1999-06-01,"Idaho",647
1999-07-01,"Idaho",429
1999-08-01,"Idaho",360
1999-09-01,"Idaho",438
1999-10-01,"Idaho",869
1999-11-01,"Idaho",1530
1999-12-01,"Idaho",2514
2000-01-01,"Idaho",3331
2000-02-01,"Idaho",2716
2000-03-01,"Idaho",2298
2000-04-01,"Idaho",1695
2000-05-01,"Idaho",909
2000-06-01,"Idaho",633
2000-07-01,"Idaho",438
2000-08-01,"Idaho",349
2000-09-01,"Idaho",484
2000-10-01,"Idaho",859
2000-11-01,"Idaho",2147
2000-12-01,"Idaho",3272
2001-01-01,"Idaho",3499
2001-02-01,"Idaho",3464
2001-03-01,"Idaho",2385
2001-04-01,"Idaho",1799
2001-05-01,"Idaho",1066
2001-06-01,"Idaho",585
2001-07-01,"Idaho",413
2001-08-01,"Idaho",341
2001-09-01,"Idaho",424
2001-10-01,"Idaho",713
2001-11-01,"Idaho",1601
2001-12-01,"Idaho",2827
2002-01-01,"Idaho",3455
2002-02-01,"Idaho",3448
2002-03-01,"Idaho",2802
2002-04-01,"Idaho",1798
2002-05-01,"Idaho",1239
2002-06-01,"Idaho",698
2002-07-01,"Idaho",392
2002-08-01,"Idaho",360
2002-09-01,"Idaho",442
2002-10-01,"Idaho",868
2002-11-01,"Idaho",2152
2002-12-01,"Idaho",2744
2003-01-01,"Idaho",3023
2003-02-01,"Idaho",2758
2003-03-01,"Idaho",2475
2003-04-01,"Idaho",1857
2003-05-01,"Idaho",1403
2003-06-01,"Idaho",632
2003-07-01,"Idaho",413
2003-08-01,"Idaho",354
2003-09-01,"Idaho",452
2003-10-01,"Idaho",651
2003-11-01,"Idaho",1926
2003-12-01,"Idaho",2994
2004-01-01,"Idaho",4010
2004-02-01,"Idaho",3506
2004-03-01,"Idaho",2484
2004-04-01,"Idaho",1469
2004-05-01,"Idaho",1019
2004-06-01,"Idaho",713
2004-07-01,"Idaho",461
2004-08-01,"Idaho",395
2004-09-01,"Idaho",535
2004-10-01,"Idaho",813
2004-11-01,"Idaho",2054
2004-12-01,"Idaho",3225
2005-01-01,"Idaho",3792
2005-02-01,"Idaho",3278
2005-03-01,"Idaho",2365
2005-04-01,"Idaho",2118
2005-05-01,"Idaho",1155
2005-06-01,"Idaho",752
2005-07-01,"Idaho",503
2005-08-01,"Idaho",379
2005-09-01,"Idaho",537
2005-10-01,"Idaho",923
2005-11-01,"Idaho",1919
2005-12-01,"Idaho",3881
2006-01-01,"Idaho",3702
2006-02-01,"Idaho",3509
2006-03-01,"Idaho",2961
2006-04-01,"Idaho",2132
2006-05-01,"Idaho",947
2006-06-01,"Idaho",660
2006-07-01,"Idaho",472
2006-08-01,"Idaho",403
2006-09-01,"Idaho",595
2006-10-01,"Idaho",1052
2006-11-01,"Idaho",2408
2006-12-01,"Idaho",3608
2007-01-01,"Idaho",4359
2007-02-01,"Idaho",3859
2007-03-01,"Idaho",2611
